,augments_0,augments_1,augments_2,companion_content_ID,companion_item_ID,companion_skin_ID,companion_species,gold_left,last_round,level,placement,players_eliminated,puuid,time_eliminated,total_damage_to_players,traits_0_name,traits_0_num_units,traits_0_style,traits_0_tier_current,traits_0_tier_total,traits_1_name,traits_1_num_units,traits_1_style,traits_1_tier_current,traits_1_tier_total,traits_2_name,traits_2_num_units,traits_2_style,traits_2_tier_current,traits_2_tier_total,traits_3_name,traits_3_num_units,traits_3_style,traits_3_tier_current,traits_3_tier_total,traits_4_name,traits_4_num_units,traits_4_style,traits_4_tier_current,traits_4_tier_total,traits_5_name,traits_5_num_units,traits_5_style,traits_5_tier_current,traits_5_tier_total,traits_6_name,traits_6_num_units,traits_6_style,traits_6_tier_current,traits_6_tier_total,traits_7_name,traits_7_num_units,traits_7_style,traits_7_tier_current,traits_7_tier_total,traits_8_name,traits_8_num_units,traits_8_style,traits_8_tier_current,traits_8_tier_total,traits_9_name,traits_9_num_units,traits_9_style,traits_9_tier_current,traits_9_tier_total,traits_10_name,traits_10_num_units,traits_10_style,traits_10_tier_current,traits_10_tier_total,traits_11_name,traits_11_num_units,traits_11_style,traits_11_tier_current,traits_11_tier_total,traits_12_name,traits_12_num_units,traits_12_style,traits_12_tier_current,traits_12_tier_total,units_0_character_id,units_0_itemNames_0,units_0_itemNames_1,units_0_name,units_0_rarity,units_0_tier,units_1_character_id,units_1_itemNames_0,units_1_itemNames_1,units_1_name,units_1_rarity,units_1_tier,units_2_character_id,units_2_name,units_2_rarity,units_2_tier,units_3_character_id,units_3_itemNames_0,units_3_itemNames_1,units_3_name,units_3_rarity,units_3_tier,units_4_character_id,units_4_name,units_4_rarity,units_4_tier,units_5_character_id,units_5_itemNames_0,units_5_itemNames_1,units_5_itemNames_2,units_5_name,units_5_rarity,units_5_tier,units_6_character_id,units_6_itemNames_0,units_6_itemNames_1,units_6_name,units_6_rarity,units_6_tier,units_7_character_id,units_7_name,units_7_rarity,units_7_tier,units_8_character_id,units_8_itemNames_0,units_8_itemNames_1,units_8_itemNames_2,units_8_name,units_8_rarity,units_8_tier,units_0_itemNames_2,units_2_itemNames_0,units_2_itemNames_1,units_2_itemNames_2,units_3_itemNames_2,units_4_itemNames_0,units_4_itemNames_1,units_4_itemNames_2,units_6_itemNames_2,units_7_itemNames_0,traits_13_name,traits_13_num_units,traits_13_style,traits_13_tier_current,traits_13_tier_total,units_7_itemNames_1,units_7_itemNames_2,units_1_itemNames_2,traits_14_name,traits_14_num_units,traits_14_style,traits_14_tier_current,traits_14_tier_total,units_9_character_id,units_9_name,units_9_rarity,units_9_tier,units_5_items_0,units_5_items_1,units_5_items_2,units_6_items_0,units_6_items_1,units_6_items_2,units_7_items_0,units_7_items_1,units_7_items_2,units_3_items_0,units_3_items_1,units_0_items_0,units_1_items_0,units_1_items_1,units_2_items_0,units_2_items_1,units_2_items_2,units_1_items_2,units_4_items_0,units_4_items_1,units_4_items_2,units_0_items_1,units_3_items_2,units_0_items_2,units_8_items_0,units_8_items_1,units_8_items_2,units_9_itemNames_0,units_9_items_0,traits_15_name,traits_15_num_units,traits_15_style,traits_15_tier_current,traits_15_tier_total,traits_16_name,traits_16_num_units,traits_16_style,traits_16_tier_current,traits_16_tier_total,traits_17_name,traits_17_num_units,traits_17_style,traits_17_tier_current,traits_17_tier_total,units_9_itemNames_1,units_9_itemNames_2,units_9_items_1,units_9_items_2,units_10_character_id,units_10_itemNames_0,units_10_itemNames_1,units_10_itemNames_2,units_10_name,units_10_rarity,units_10_tier,units_10_items_0,units_10_items_1,units_10_items_2,partner_group_id
1563,TFT7_Augment_AFK,TFT6_Augment_Ascension,TFT8_Augment_SamiraSupport,f5e94f48-dab3-46fa-a57c-e98984a8ab79,4012,12,PetMiner,1,31,8,7,0,6s4vAbud57GEbhpZkFTOHjteVDT-hbRXmh3jM6G3MLBxmva-Vvm1oAkEMOyUCao05r0tvU5iJAleLw,1806.593262,77,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_Deadeye,2,1,1,2,Set8_GenAE,1,0,0,2,Set8_Mascot,2,1,1,4,Set8_OxForce,1,0,0,4,Set8_Prankster,1,0,0,2,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Threat,3,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,TFT8_Alistar,,,,2,2,TFT8_Chogath,,,,2,2,TFT8_Rammus,,2,2,TFT8_Senna,,,,2,2,TFT8_Ekko,,4,1,TFT8_Samira,TFT_Item_MadredsBloodrazor,TFT_Item_InfinityEdge,TFT_Item_LastWhisper,,4,2,TFT8_AurelionSol,TFT_Item_GuinsoosRageblade,,,4,2,TFT8_Nunu,,6,2,,,,,,,,,,,,,,,,,TFT_Item_BrambleVest,,,,,,TFT_Item_WarmogsArmor,TFT_Item_Redemption,,,,,,,,,,,12,19,29,23,,,55,77,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,TFT6_Augment_SecondWind1,TFT6_Augment_Diversify2,TFT8_Augment_TaliyahSupport,9e342347-81f4-43a8-8b1f-e3c50bc4896b,4003,3,PetMiner,7,33,9,5,0,xfRZ4zzZejroUhZXec6NgV6kmdXIk8hwwsGayZ2MOd4AZvXrB8qqE0H_rjL6TQRZptExnDlKM0bBUw,1937.20752,99,Set8_Admin,1,0,0,3,Set8_Aegis,2,1,1,4,Set8_Channeler,4,2,2,4,Set8_GenAE,2,0,0,2,Set8_Hacker,1,0,0,3,Set8_Heart,2,1,1,3,Set8_Mascot,4,2,2,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_StarGuardian,5,2,2,4,,,,,,,,,,,,,,,,TFT8_Lux,,,,0,1,TFT8_Annie,TFT_Item_RedBuff,TFT_Item_IonicSpark,,1,2,TFT8_Yuumi,,1,2,TFT8_Alistar,,,,2,1,TFT8_Leblanc,,2,1,TFT8_Ekko,TFT_Item_NegatronCloak,TFT8_Item_MascotEmblemItem,,,4,1,TFT8_Taliyah,TFT_Item_SpearOfShojin,TFT_Item_PowerGauntlet,,4,2,TFT8_Nunu,,6,1,TFT8_Syndra,,,,,6,1,,,,,,,,,TFT_Item_MadredsBloodrazor,TFT_Item_ThiefsGloves,,,,,,TFT_Item_GuinsoosRageblade,TFT_Item_MadredsBloodrazor,TFT_Item_Redemption,,,,,,,,,,6,8008,,14,79,12,99,23,12,,,,57,36,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,TFT6_Augment_CelestialBlessing1,TFT6_Augment_TomeOfTraits1,TFT8_Augment_SorakaSupport,eabd6fec-dd29-4fc2-a70b-92b050bffb35,50001,1,PetChibiLux,4,34,9,4,0,3Jm4HjMXuzaERxPmw64vp9Ic8Ig9NNTH3H8oeuM3K4Fx28_HCnStp0hFLqspIWEYy6877icWCVijAw,2003.893433,110,Set8_Admin,6,4,3,3,Set8_Aegis,2,1,1,4,Set8_Channeler,2,1,1,4,Set8_ExoPrime,1,0,0,2,Set8_GenAE,5,3,2,2,Set8_Hacker,2,1,1,3,Set8_Heart,2,1,1,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_Renegade,2,0,0,2,,,,,,,,,,,TFT8_Lulu,TFT8_Item_ADMINEmblemItem,,,0,2,TFT8_Annie,TFT_Item_NegatronCloak,TFT_Item_BrambleVest,,1,2,TFT8_Camille,,1,1,TFT8_Alistar,TFT8_Item_ADMINEmblemItem,,,2,2,TFT8_Zoe,,2,2,TFT8_Leblanc,TFT_Item_PowerGauntlet,TFT8_Item_Shojin_GenAE,,,2,2,TFT8_Soraka,TFT_Item_JeweledGauntlet,TFT8_Item_GenAEEmblemItem,,4,2,TFT8_Nunu,,6,1,TFT8_Leona,TFT8_Item_Warmogs_GenAE,TFT_Item_HextechGunblade,,,6,2,,,,,,TFT8_Item_ADMINEmblemItem,,,TFT_Item_SeraphsEmbrace,,,,,,,,,,,,,,,,,,,79,9014,,39,8006,44,,,,8007,,8007,6,55,,,,,8007,,,,,,9017,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,TFT8_Augment_RenegadeTrait,TFT6_Augment_TomeOfTraits1,TFT8_Augment_RenegadePartners,ea8f1da8-86bb-427f-a0f7-1a173f43eb01,24016,16,PetBellswayer,1,30,8,8,0,EHM6JwDWaNQeW6x0xiWz4xbC4QMrjubNZLQGtoz1wmpgGL6bMU_9r9q-lRv2iFswh1SAs_1vUcBavw,1739.322144,73,Set8_Admin,1,0,0,3,Set8_Aegis,4,3,3,4,Set8_Arsenal,1,3,1,1,Set8_Corrupted,1,3,1,1,Set8_Deadeye,1,0,0,2,Set8_ExoPrime,1,0,0,2,Set8_Mascot,1,0,0,4,Set8_OxForce,4,2,2,4,Set8_Prankster,1,0,0,2,Set8_Renegade,6,4,2,2,Set8_StarGuardian,1,0,0,4,Set8_Threat,1,0,1,1,,,,,,TFT8_Talon,,,,0,2,TFT8_Camille,TFT8_Item_AegisEmblemItem,,,1,2,TFT8_Alistar,,2,1,TFT8_Ekko,,,,4,1,TFT8_Viego,,4,2,TFT8_Aphelios,TFT_Item_RecurveBow,,,,6,1,TFT8_Leona,TFT_Item_IonicSpark,,,6,1,TFT8_Fiddlesticks,,6,1,,,,,,,,,,,,,TFT_Item_HextechGunblade,TFT_Item_TitansResolve,TFT_Item_JeweledGauntlet,,TFT8_Item_RenegadeEmblemItem,,,,,,TFT_Item_ArchangelsStaff,TFT_Item_HextechGunblade,,,,,,,,,,,2,,,36,,,8012,34,13,,,,8047,,,,,,13,25,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_TradeSectorPlus,TFT8_Augment_JaxSupport,5897ad9f-4665-4372-8f3e-6c878adb8918,1,1,PetTFTAvatar,21,31,7,6,1,LIAbmqNG1vlbDvMCI45iXhPwqeaumnMVEr-fpI8pHbM1kZFVmBVRDz3wt9BbQ2LS977gYib7Fqv2Wg,1812.372559,56,Set8_Ace,1,1,1,2,Set8_Brawler,2,1,1,4,Set8_Defender,2,1,1,3,Set8_Duelist,1,0,0,4,Set8_ExoPrime,4,1,1,2,Set8_Heart,1,0,0,3,Set8_Mascot,1,0,0,4,Set8_Supers,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,TFT8_Gangplank,TFT_Item_ThiefsGloves,TFT_Item_Morellonomicon,,0,3,TFT8_WuKong,TFT_Item_ZekesHerald,,,0,3,TFT8_Draven,,1,3,TFT8_LeeSin,TFT_Item_TitansResolve,TFT_Item_FrozenHeart,,1,3,TFT8_Malphite,,1,2,TFT8_Jax,,,,,2,2,TFT8_Sett,,,,4,1,,,,,,,,,,,,TFT_Item_TitanicHydra,TFT_Item_LastWhisper,TFT_Item_InfinityEdge,TFT_Item_UnstableConcoction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,45,99,17,,29,19,49,,,,,37,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,TFT6_Augment_TriForce3,TFT7_Augment_LastStand,TFT8_Augment_SyndraSupport,eabd6fec-dd29-4fc2-a70b-92b050bffb35,50001,1,PetChibiLux,0,33,8,5,2,3Jm4HjMXuzaERxPmw64vp9Ic8Ig9NNTH3H8oeuM3K4Fx28_HCnStp0hFLqspIWEYy6877icWCVijAw,1902.247559,80,Set8_AnimaSquad,1,0,0,3,Set8_Corrupted,1,3,1,1,Set8_Defender,1,0,0,3,Set8_Duelist,1,0,0,4,Set8_Heart,1,0,0,3,Set8_Recon,4,3,3,3,Set8_StarGuardian,3,1,1,4,Set8_Threat,3,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,,,,,,TFT8_Rell,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,,1,2,TFT8_Ezreal,,,,1,1,TFT8_Vayne,,2,2,TFT8_Chogath,TFT_Item_ThiefsGloves,TFT_Item_InfinityEdge,,2,2,TFT8_Kaisa,,2,2,TFT8_Zac,TFT_Item_NegatronCloak,,,,4,2,TFT8_Syndra,TFT8_Item_ReconEmblemItem,,,6,1,TFT8_Fiddlesticks,,6,1,,,,,,,,,,,,TFT_Item_RapidFireCannon,TFT_Item_StatikkShiv,TFT_Item_HextechGunblade,TFT_Item_GuinsoosRageblade,,TFT_Item_JeweledGauntlet,,,,,,,,,,,,,,,,,,6,,,8010,,,39,,,99,19,57,,,,,,,24,13,23,77,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,TFT8_Augment_StarGuardianEmblem2,TFT6_Augment_TomeOfTraits1,TFT8_Augment_SyndraSupport,5897ad9f-4665-4372-8f3e-6c878adb8918,1,1,PetTFTAvatar,0,34,9,3,1,LIAbmqNG1vlbDvMCI45iXhPwqeaumnMVEr-fpI8pHbM1kZFVmBVRDz3wt9BbQ2LS977gYib7Fqv2Wg,1964.922607,112,Set8_Aegis,1,0,0,4,Set8_Channeler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_Duelist,1,0,0,4,Set8_Heart,2,1,1,3,Set8_Mascot,1,0,0,4,Set8_Prankster,2,1,1,2,Set8_StarGuardian,7,3,3,4,Set8_Threat,2,0,1,1,,,,,,,,,,,,,,,,,,,,,TFT8_Lux,,,,0,2,TFT8_Yuumi,TFT8_Item_PranksterEmblemItem,,,1,2,TFT8_Nilah,,2,2,TFT8_Ekko,TFT_Item_IonicSpark,TFT_Item_WarmogsArmor,,4,2,TFT8_Taliyah,,4,2,TFT8_AurelionSol,TFT8_Item_StarGuardianEmblemItem,TFT_Item_SpearOfShojin,TFT_Item_ArchangelsStaff,,4,2,TFT8_Syndra,TFT_Item_Chalice,TFT_Item_Chalice,,6,1,TFT8_Syndra,,6,1,TFT8_Fiddlesticks,,,,,6,1,,,,,,TFT_Item_MadredsBloodrazor,TFT_Item_GuardianAngel,,TFT_Item_Chalice,,,,,,,,,,,,,,,,,,,8002,14,34,46,46,46,,,,36,77,,8017,,,,,,12,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,TFT8_Augment_DeadeyeEmblem2,TFT6_Augment_Electrocharge2,TFT8_Augment_SamiraCarry,df39e72b-c7b2-44d6-b33a-04a8d8c20414,26018,18,PetUmbra,1,33,8,4,0,f21c73uk3YgV2NehLR14lhSq1H2fA4Id1DnkM5FaMBoZckdgaiHQf8tyDliHK-56DVr4jQDX8tCdMw,1902.846924,104,Set8_Ace,1,1,1,2,Set8_Aegis,3,2,2,4,Set8_Brawler,2,1,1,4,Set8_Channeler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Corrupted,1,3,1,1,Set8_Deadeye,2,1,1,2,Set8_Forecaster,1,3,1,1,Set8_Mascot,1,0,0,4,Set8_OxForce,1,0,0,4,Set8_Prankster,1,0,0,2,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,1,0,0,4,TFT8_Vi,TFT_Item_RedBuff,,,1,2,TFT8_Alistar,,,,2,2,TFT8_BelVeth,,4,1,TFT8_Ekko,TFT_Item_TearOfTheGoddess,TFT_Item_LocketOfTheIronSolari,,4,2,TFT8_Samira,,4,2,TFT8_Sejuani,TFT_Item_ThiefsGloves,TFT_Item_Quicksilver,TFT_Item_DragonsClaw,,4,1,TFT8_Janna,,,,6,1,TFT8_Fiddlesticks,,6,1,,,,,,,,,TFT8_Item_DeadeyeEmblemItem,TFT_Item_GuardianAngel,TFT_Item_InfinityEdge,TFT_Item_FrozenHeart,TFT_Item_HextechGunblade,TFT_Item_LastWhisper,TFT_Item_InfinityEdge,,,Set8_Threat,2,0,1,1,,,,Set8_UndergroundThe,2,0,0,4,,,,,99,69,66,,,,,,,4,35,57,,,8018,94,19,,13,29,19,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,TFT6_Augment_GachaAddict,TFT6_Augment_SecondWind2,TFT8_Augment_NunuSupport,8c27f67c-90b3-4355-9e90-6e92325c6015,9018,18,PetSpiritFox,2,31,7,6,1,J9rWItdzt7SnMNligMqzVoi9TS-wz-CsmFDH1RP4g7gBxiWe9CHRTryJrkARVUforcHYB113Emw3Rw,1788.187256,92,Set8_Brawler,1,0,0,4,Set8_Defender,1,0,0,3,Set8_Duelist,2,1,1,4,Set8_GenAE,1,0,0,2,Set8_Heart,2,1,1,3,Set8_Mascot,3,1,1,4,Set8_StarGuardian,3,1,1,4,Set8_Supers,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,TFT8_Gangplank,,,,0,3,TFT8_Rell,,,,1,3,TFT8_LeeSin,,1,3,TFT8_Malphite,,,,1,2,TFT8_Yuumi,,1,3,TFT8_Nilah,TFT_Item_BrambleVest,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,,2,3,TFT8_Nunu,TFT_Item_ThiefsGloves,TFT_Item_GiantsBelt,,6,1,,,,,,,,,,,,,TFT_Item_IonicSpark,,,,TFT_Item_SeraphsEmbrace,TFT_Item_MadredsBloodrazor,,TFT_Item_Redemption,,,,,,,,,,,,,,,,,,,55,56,57,99,7,47,,,,,,,,,36,,,,44,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,TFT6_Augment_Windfall,TFT6_Augment_JeweledLotus,TFT8_Augment_MordekaiserSupport,bfa8b9e7-7454-4656-9434-c1e579bb4ffd,55007,7,PetKoala,1,40,9,1,3,tAQnSrQb_2M_YHl28iJJSzPD_QhB-p3bAsopV9ehIHXUn3-RzHuyyfbNt-S0SVo9dPlRuTEMcS-Lig,2262.509033,190,Set8_Ace,1,1,1,2,Set8_Aegis,1,0,0,4,Set8_Arsenal,1,3,1,1,Set8_Channeler,1,0,0,4,Set8_Civilian,2,2,2,3,Set8_Corrupted,1,3,1,1,Set8_Deadeye,2,1,1,2,Set8_Forecaster,1,3,1,1,Set8_GenAE,1,0,0,2,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_SpaceCorps,1,0,0,4,Set8_Threat,2,0,1,1,TFT8_Sivir,,,,1,1,TFT8_Alistar,,,,2,1,TFT8_Nunu,,6,2,TFT8_Janna,TFT_Item_ZekesHerald,,,6,2,TFT8_Urgot,,6,2,TFT8_Aphelios,TFT_Item_LastWhisper,TFT_Item_HextechGunblade,TFT_Item_InfinityEdge,,6,2,TFT8_Mordekaiser,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,,6,2,TFT8_Fiddlesticks,,6,2,TFT8_Fiddlesticks,,,,,6,2,,TFT_Item_RedBuff,TFT_Item_Redemption,TFT_Item_FrozenHeart,,,,,TFT_Item_FrozenHeart,,,,,,,,,,,,,,,,,,,29,13,19,66,55,45,,,,17,,,,,57,47,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,TFT6_Augment_GrandGambler,TFT6_Augment_ThrillOfTheHunt2,TFT8_Augment_ZedSupport,059c902f-b857-4575-ae08-03909a0f5962,11016,16,PetSGPig,1,28,8,7,0,vlcvyh9RUdedA_bpDPRk4eXHag1bpze1yw7obEDGO0SCf-2RrphULcyBodXpU0H8kRGOqsytVLp8Qg,1628.200073,50,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,1,0,0,4,Set8_Duelist,6,3,3,4,Set8_Hacker,1,0,0,3,Set8_Heart,1,0,0,3,Set8_Mascot,1,0,0,4,Set8_OxForce,1,0,0,4,Set8_Recon,1,0,0,3,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Supers,3,3,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,TFT8_Kayle,TFT_Item_GuardianAngel,TFT_Item_PowerGauntlet,,0,3,TFT8_Gangplank,,,,0,3,TFT8_Fiora,,1,2,TFT8_LeeSin,,,,1,2,TFT8_Malphite,,1,2,TFT8_Vayne,TFT_Item_LastWhisper,,,,2,1,TFT8_Nilah,,,,2,1,TFT8_Zed,,4,2,,,,,,,,TFT_Item_RunaansHurricane,,,,,,,,,TFT_Item_StatikkShiv,,,,,,TFT_Item_RabadonsDeathcap,,,,,,,,,,,,29,,,,,,24,33,,,,94,,,,,,,,,,79,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,TFT6_Augment_CelestialBlessing3,TFT6_Augment_SecondWind2,TFT8_Augment_SorakaCarry,7fbf9569-a173-4420-9a65-fd12565d44c2,12018,18,PetSGShisa,1,21,7,8,0,v_hErr-By9iEhy_98BwGI9YHf3a6bitP-LLRurLqFL1DiqjzXk4-kU23FZ4jH2FSs51T4I4Cw2rdbg,1231.798584,0,Set8_Admin,2,1,1,3,Set8_Aegis,2,1,1,4,Set8_Channeler,2,1,1,4,Set8_GenAE,3,1,1,2,Set8_Hacker,2,1,1,3,Set8_Heart,2,1,1,3,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,2,1,1,2,Set8_StarGuardian,1,0,0,4,,,,,,,,,,,,,,,,TFT8_Lulu,,,,0,1,TFT8_Annie,,,,1,2,TFT8_Alistar,,2,2,TFT8_Zoe,,,,2,2,TFT8_Leblanc,,2,2,TFT8_Ekko,,,,,4,1,TFT8_Soraka,,,,4,1,,,,,,,,,,,,,TFT_Item_RedBuff,TFT8_Item_Bloodthirster_GenAE,TFT_Item_GiantsBelt,,TFT_Item_MadredsBloodrazor,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,9020,7,,12,39,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,TFT8_Augment_UndergroundTheTrait2,TFT6_Augment_SecondWind2,TFT8_Augment_SamiraCarry,d07d0b76-cd0d-4517-b4af-f5c3d8140b8b,2003,3,PetGriffin,6,40,9,2,1,rmOXPE23Zt8SFLskHgIJyZq3xLmTeC0vGnk6ZWG-sZEuk0CD621ZmuXyIPOnspgFeZ_8WrzXtcQ6Vw,2261.516357,201,Set8_Ace,1,1,1,2,Set8_Aegis,3,2,2,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,1,0,0,4,Set8_Channeler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Deadeye,2,1,1,2,Set8_ExoPrime,1,0,0,2,Set8_Forecaster,1,3,1,1,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_Renegade,1,0,0,2,TFT8_Alistar,,,,2,2,TFT8_Ekko,TFT_Item_Zephyr,TFT_Item_RedBuff,,4,2,TFT8_Samira,,4,2,TFT8_Sejuani,,,,4,2,TFT8_Janna,,6,2,TFT8_Urgot,TFT_Item_LastWhisper,TFT_Item_JeweledGauntlet,TFT_Item_Bloodthirster,,6,2,TFT8_Urgot,,,,6,2,TFT8_Aphelios,,6,2,TFT8_Leona,,,,,6,2,,TFT_Item_MadredsBloodrazor,TFT_Item_HextechGunblade,TFT_Item_RunaansHurricane,,,,,,TFT_Item_MadredsBloodrazor,Set8_SpaceCorps,1,0,0,4,TFT_Item_Bloodthirster,TFT_Item_GuinsoosRageblade,TFT_Item_TitanicHydra,Set8_StarGuardian,1,0,0,4,,,,,29,39,16,,,,12,16,23,,,,67,57,12,13,26,27,,,,,,,,,,,,Set8_Threat,1,0,1,1,Set8_UndergroundThe,2,0,0,4,,,,,,,,,,,,,,,,,,,,
1576,TFT8_Augment_HeartEmblem,TFT6_Augment_TargetDummies,TFT8_Augment_ZoeDoubleTrouble,370f2b5c-2913-494e-8bd0-95ead07e2974,54002,2,PetChibiAnnie,1,30,8,6,0,RkMbLM3zKsaFAKrokxdMdJhPWyAgyYADmwcS-K4qLQEZUpC8PAOGdKs67pn9tBKvcXRotd8Hf4NLiw,1769.968384,52,Set8_Admin,2,1,1,3,Set8_Aegis,2,1,1,4,Set8_Channeler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_GenAE,3,1,1,2,Set8_Hacker,2,1,1,3,Set8_Heart,2,1,1,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Prankster,2,1,1,2,Set8_StarGuardian,1,0,0,4,Set8_Threat,1,0,1,1,,,,,,TFT8_Annie,,,,1,2,TFT8_Alistar,,,,2,2,TFT8_Zoe,,2,2,TFT8_Leblanc,TFT_Item_PowerGauntlet,,,2,2,TFT8_Ekko,,4,1,TFT8_Soraka,TFT_Item_ThiefsGloves,TFT_Item_LocketOfTheIronSolari,TFT_Item_GuinsoosRageblade,,4,1,TFT8_Nunu,TFT_Item_IonicSpark,TFT8_Item_Bloodthirster_GenAE,,6,2,TFT8_Fiddlesticks,,6,2,,,,,,,,,TFT_Item_Morellonomicon,TFT8_Item_HeartEmblemItem,TFT_Item_SeraphsEmbrace,,,,,,TFT_Item_TitansResolve,,,,,,TFT_Item_MadredsBloodrazor,,,,,,,,,,,,99,35,23,36,9020,,25,12,,79,,,,,37,8016,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,TFT6_Augment_CyberneticUplink2,TFT6_Augment_Ascension,TFT8_Augment_AlistarAoEPulverizer,8931f2f2-f75a-4138-94ee-4f9cc77f1aa0,42020,20,PetDuckbill,45,30,8,5,0,meaO6Pl3-FgC8xuyEIAqPO3FIEue5jqJIDtwBidYvFSltMK0_obbnmlljIe_tTIdCcV_v8J_LS2GBA,1777.688354,76,Set8_Admin,2,1,1,3,Set8_Aegis,3,2,2,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Deadeye,1,0,0,2,Set8_Mascot,1,0,0,4,Set8_OxForce,4,2,2,4,Set8_Prankster,1,0,0,2,Set8_Renegade,3,3,1,2,Set8_StarGuardian,1,0,0,4,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,TFT8_Talon,,,,0,2,TFT8_Blitzcrank,,,,0,2,TFT8_Vi,,1,2,TFT8_Camille,,,,1,1,TFT8_Alistar,,2,2,TFT8_Ekko,,,,,4,2,TFT8_Viego,TFT_Item_IonicSpark,TFT_Item_HextechGunblade,,4,2,TFT8_Aphelios,,6,1,,,,,,,,,,,,,TFT_Item_RedBuff,TFT_Item_FrozenHeart,TFT_Item_DragonsClaw,TFT_Item_PowerGauntlet,TFT_Item_LastWhisper,,,,,,,,,,,,,,,,,,,,,36,13,79,29,,,,,,,,,,,,57,45,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
