augments_0,augments_1,augments_2,companion_content_ID,companion_item_ID,companion_skin_ID,companion_species,gold_left,last_round,level,placement,players_eliminated,puuid,time_eliminated,total_damage_to_players,traits_0_name,traits_0_num_units,traits_0_style,traits_0_tier_current,traits_0_tier_total,traits_1_name,traits_1_num_units,traits_1_style,traits_1_tier_current,traits_1_tier_total,traits_2_name,traits_2_num_units,traits_2_style,traits_2_tier_current,traits_2_tier_total,traits_3_name,traits_3_num_units,traits_3_style,traits_3_tier_current,traits_3_tier_total,traits_4_name,traits_4_num_units,traits_4_style,traits_4_tier_current,traits_4_tier_total,traits_5_name,traits_5_num_units,traits_5_style,traits_5_tier_current,traits_5_tier_total,traits_6_name,traits_6_num_units,traits_6_style,traits_6_tier_current,traits_6_tier_total,traits_7_name,traits_7_num_units,traits_7_style,traits_7_tier_current,traits_7_tier_total,traits_8_name,traits_8_num_units,traits_8_style,traits_8_tier_current,traits_8_tier_total,traits_9_name,traits_9_num_units,traits_9_style,traits_9_tier_current,traits_9_tier_total,traits_10_name,traits_10_num_units,traits_10_style,traits_10_tier_current,traits_10_tier_total,units_0_character_id,units_0_name,units_0_rarity,units_0_tier,units_1_character_id,units_1_itemNames_0,units_1_name,units_1_rarity,units_1_tier,units_2_character_id,units_2_name,units_2_rarity,units_2_tier,units_3_character_id,units_3_name,units_3_rarity,units_3_tier,units_4_character_id,units_4_itemNames_0,units_4_itemNames_1,units_4_name,units_4_rarity,units_4_tier,units_5_character_id,units_5_itemNames_0,units_5_itemNames_1,units_5_name,units_5_rarity,units_5_tier,units_6_character_id,units_6_itemNames_0,units_6_itemNames_1,units_6_name,units_6_rarity,units_6_tier,units_7_character_id,units_7_itemNames_0,units_7_itemNames_1,units_7_itemNames_2,units_7_name,units_7_rarity,units_7_tier,units_8_character_id,units_8_name,units_8_rarity,units_8_tier,traits_11_name,traits_11_num_units,traits_11_style,traits_11_tier_current,traits_11_tier_total,traits_12_name,traits_12_num_units,traits_12_style,traits_12_tier_current,traits_12_tier_total,units_2_itemNames_0,units_2_itemNames_1,units_2_itemNames_2,units_5_itemNames_2,units_0_itemNames_0,units_3_itemNames_0,units_3_itemNames_1,units_3_itemNames_2,units_4_itemNames_2,units_6_itemNames_2,units_0_itemNames_1,units_0_itemNames_2,units_1_itemNames_1,units_1_itemNames_2,units_8_itemNames_0,units_8_itemNames_1,units_8_itemNames_2,traits_13_name,traits_13_num_units,traits_13_style,traits_13_tier_current,traits_13_tier_total,traits_14_name,traits_14_num_units,traits_14_style,traits_14_tier_current,traits_14_tier_total,traits_15_name,traits_15_num_units,traits_15_style,traits_15_tier_current,traits_15_tier_total,traits_16_name,traits_16_num_units,traits_16_style,traits_16_tier_current,traits_16_tier_total,units_9_character_id,units_9_itemNames_0,units_9_itemNames_1,units_9_itemNames_2,units_9_name,units_9_rarity,units_9_tier,units_9_items_0,units_9_items_1,units_9_items_2,traits_17_name,traits_17_num_units,traits_17_style,traits_17_tier_current,traits_17_tier_total,units_10_character_id,units_10_itemNames_0,units_10_itemNames_1,units_10_itemNames_2,units_10_name,units_10_rarity,units_10_tier,units_10_items_0,units_10_items_1,units_10_items_2,traits_18_name,traits_18_num_units,traits_18_style,traits_18_tier_current,traits_18_tier_total
TFT8_Augment_PoppyCarry,TFT7_Augment_PandorasBench,TFT6_Augment_Diversify2,906edb90-6cb6-4f0b-8307-cef265da4707,27017,17,PetChoncc,0,33,8,6,0,vbECdyOfW3y37x3kRhQ08hkAzfhdVE1r8O3w2dRJqnCM3ncRx6QI4AUas349D7QElbjjIUMSQQcFpg,1979.9256591796875,98,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,2,1,1,4,Set8_Civilian,1,1,1,3,Set8_Corrupted,1,3,1,1,Set8_Deadeye,2,1,1,2,Set8_Defender,2,1,1,3,Set8_GenAE,1,0,0,2,Set8_Mascot,1,0,0,4,Set8_OxForce,1,0,0,4,TFT8_Poppy,,0,3,TFT8_Sivir,,,1,2,TFT8_Riven,,2,1,TFT8_Alistar,,2,2,TFT8_Ekko,,,,4,2,TFT8_Samira,TFT_Item_InfinityEdge,TFT_Item_LastWhisper,,4,2,TFT8_Sejuani,,,,4,2,TFT8_Fiddlesticks,TFT_Item_HextechGunblade,TFT_Item_MadredsBloodrazor,,,6,1,,,,,Set8_Prankster,1,0,0,2,Set8_SpaceCorps,1,0,0,4,,,,TFT_Item_UnstableConcoction,TFT_Item_RedBuff,,,,,,TFT_Item_BrambleVest,TFT_Item_Redemption,,,,,,Set8_StarGuardian,1,0,0,4,Set8_Threat,1,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_NasusSupport,TFT6_Augment_Battlemage1,TFT6_Augment_SalvageBin,ed292b35-08d3-4291-b345-29d07c2812fa,29006,6,PetDowsie,39,30,8,7,0,Lz7MkMllZ6s879cSouUOgeHSpqg2YNnZCNWFcCx5iqsFAsV-kg3DYOKZ5Dww2rQ4ufgd9T8X6o_y_w,1778.172119140625,57,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,6,3,2,3,Set8_Brawler,1,0,0,4,Set8_Defender,1,0,0,3,Set8_Duelist,1,0,0,4,Set8_Mascot,2,1,1,4,Set8_OxForce,1,0,0,4,Set8_Prankster,2,1,1,2,Set8_Recon,1,0,0,3,Set8_Renegade,1,0,0,2,TFT8_Sylas,,0,2,TFT8_Nasus,,,0,2,TFT8_Jinx,,1,2,TFT8_Vayne,,2,2,TFT8_Riven,,,,2,1,TFT8_Riven,TFT_Item_IonicSpark,,,2,2,TFT8_Alistar,,,,2,2,TFT8_MissFortune,TFT_Item_JeweledGauntlet,TFT_Item_PowerGauntlet,TFT_Item_SeraphsEmbrace,,4,2,TFT8_Ekko,,4,1,Set8_StarGuardian,1,0,0,4,,,,,,TFT_Item_Chalice,TFT_Item_GuinsoosRageblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_RenektonCarry,TFT6_Augment_SecondWind1,TFT6_Augment_ComponentGrabBag,56d6c419-a7ab-4cc3-9be9-ad21ae1e77e5,1021,21,PetGhosty,1,38,9,2,0,J9rWItdzt7SnMNligMqzVoi9TS-wz-CsmFDH1RP4g7gBxiWe9CHRTryJrkARVUforcHYB113Emw3Rw,2286.8759765625,146,Set8_Admin,1,0,0,3,Set8_Aegis,3,2,2,4,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,6,3,3,4,Set8_Defender,1,0,0,3,Set8_ExoPrime,1,0,0,2,Set8_Heart,1,0,0,3,Set8_Prankster,1,0,0,2,Set8_Renegade,1,0,0,2,Set8_SpaceCorps,2,0,0,4,Set8_StarGuardian,1,0,0,4,TFT8_Blitzcrank,,0,3,TFT8_Renekton,TFT_Item_Quicksilver,,0,3,TFT8_Vi,,1,2,TFT8_LeeSin,,1,2,TFT8_Riven,,,,2,2,TFT8_BelVeth,TFT_Item_MadredsBloodrazor,TFT_Item_HextechGunblade,,4,2,TFT8_Ekko,,,,4,1,TFT8_Sejuani,TFT_Item_TearOfTheGoddess,,,,4,1,TFT8_Leona,,6,2,Set8_Supers,1,0,0,1,Set8_Threat,1,0,1,1,,,,TFT_Item_Deathblade,TFT_Item_BrambleVest,,,,,,TFT_Item_DragonsClaw,TFT_Item_IonicSpark,TFT_Item_Bloodthirster,TFT_Item_GuinsoosRageblade,TFT_Item_RabadonsDeathcap,TFT_Item_ZekesHerald,,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_LuluCarry,TFT6_Augment_CelestialBlessing1,TFT6_Augment_SalvageBin,fde07006-a93c-45be-a426-34a3d1ca0aae,53015,15,PetCreepyCat,0,38,7,3,1,_fZqY6MajBp568P731ysC6pU6ScbAEna5OfaQtaRbDU_7ut1H2rAiZJcwbSuRykGtWdl95XR-WhfnA,2271.00244140625,115,Set8_Aegis,1,0,0,4,Set8_Brawler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Duelist,1,0,0,4,Set8_GenAE,1,0,0,2,Set8_Heart,3,1,1,3,Set8_Mascot,4,2,2,4,Set8_OxForce,1,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Supers,3,3,1,1,,,,,,TFT8_Galio,,0,3,TFT8_Lulu,TFT_Item_SeraphsEmbrace,,0,3,TFT8_Gangplank,,0,3,TFT8_LeeSin,,1,3,TFT8_Malphite,TFT_Item_Shroud,TFT_Item_TitanicHydra,,1,3,TFT8_Yuumi,TFT_Item_RabadonsDeathcap,,,1,2,TFT8_Alistar,,,,2,1,,,,,,,,,,,,,,,,,,,,,,TFT_Item_Zephyr,,,,TFT_Item_IonicSpark,,,,,,TFT_Item_DragonsClaw,TFT_Item_RedBuff,TFT_Item_UnstableConcoction,TFT_Item_MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_LuluCarry,TFT6_Augment_SecondWind1,TFT8_Augment_MascotEmblem,8590fc8c-de3f-4922-867e-5502cd7547f0,5018,18,PetMiniGolem,1,37,8,4,0,iE2KxLOfKggoJRvvBS9vPYycQHggTaZs3fXwW6hFpcIHH4WNIWvVtZrGtf2ofW_xFhpDdy3B8VHafg,2197.6591796875,89,Set8_Aegis,1,0,0,4,Set8_Brawler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Duelist,1,0,0,4,Set8_GenAE,2,0,0,2,Set8_Heart,3,1,1,3,Set8_Mascot,6,3,3,4,Set8_OxForce,1,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Supers,3,3,1,1,,,,,,TFT8_Galio,,0,3,TFT8_Lulu,TFT_Item_JeweledGauntlet,,0,3,TFT8_Gangplank,,0,3,TFT8_LeeSin,,1,2,TFT8_Malphite,,,,1,2,TFT8_Yuumi,,,,1,1,TFT8_Alistar,,,,2,1,TFT8_Nunu,TFT_Item_DragonsClaw,TFT_Item_IonicSpark,,,6,1,,,,,,,,,,,,,,,TFT8_Item_MascotEmblemItem,TFT_Item_PowerGauntlet,TFT_Item_LocketOfTheIronSolari,,TFT_Item_IonicSpark,,,,,,TFT_Item_RedBuff,TFT_Item_Bloodthirster,TFT_Item_SeraphsEmbrace,TFT_Item_MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_GangplankSupport,TFT6_Augment_CelestialBlessing1,TFT6_Augment_JeweledLotus,0d4a1a31-e739-4a79-9970-5e0ad29ac147,17,17,PetTFTAvatar,7,23,7,8,0,vgevJaDJfePpLzND_mpay9KbLTCZJSlnO6Obj7ovpx1uUTjdIxrOi7eUEK5cLUJh9buu-obosWnLpA,1340.3570556640625,15,Set8_Aegis,1,0,0,4,Set8_AnimaSquad,1,0,0,3,Set8_Duelist,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_Recon,2,1,1,3,Set8_StarGuardian,3,1,1,4,Set8_Threat,1,0,1,1,,,,,,,,,,,,,,,,,,,,,TFT8_Vayne,,2,2,TFT8_Nilah,TFT_Item_RedBuff,,2,2,TFT8_Nilah,,2,2,TFT8_Kaisa,,2,2,TFT8_Ekko,TFT_Item_WarmogsArmor,TFT_Item_BrambleVest,,4,1,TFT8_Urgot,,,,6,1,TFT8_Urgot,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,TFT_Item_StatikkShiv,TFT_Item_MadredsBloodrazor,,TFT_Item_Redemption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_GangplankSupport,TFT6_Augment_Distancing,TFT6_Augment_PortableForge,bfa8b9e7-7454-4656-9434-c1e579bb4ffd,55007,7,PetKoala,4,35,9,5,2,tAQnSrQb_2M_YHl28iJJSzPD_QhB-p3bAsopV9ehIHXUn3-RzHuyyfbNt-S0SVo9dPlRuTEMcS-Lig,2118.9716796875,119,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_Deadeye,2,1,1,2,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_SpaceCorps,1,0,0,4,Set8_Threat,3,0,1,1,Set8_UndergroundThe,2,0,0,4,TFT8_Vi,,1,2,TFT8_Alistar,,,2,1,TFT8_Samira,,4,1,TFT8_Zac,,4,2,TFT8_Sejuani,TFT4_Item_OrnnAnimaVisage,TFT_Item_FrozenHeart,,4,2,TFT8_Urgot,TFT_Item_Deathblade,TFT_Item_Quicksilver,,6,1,TFT8_Urgot,,,,6,1,TFT8_Aphelios,TFT_Item_HextechGunblade,TFT_Item_InfinityEdge,TFT_Item_LastWhisper,,6,2,TFT8_Fiddlesticks,,6,1,,,,,,,,,,,,,,,,,,,TFT_Item_BrambleVest,,,,,,TFT_Item_Morellonomicon,TFT_Item_Redemption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_PortableForge,TFT6_Augment_VerdantVeil,TFT8_Augment_TaliyahCarry,ab5fe4b1-f44e-488f-b04b-1e21b91cf68d,15005,5,PetSennaBunny,0,26,7,8,0,A-7DhN-b31KSJ09SxAzvdVd7jPS8PYjHkpR5DhQk8_Naot8GO-Jdna7UTabDq2JjjHTgowIx0g_g3g,1479.5069580078125,40,Set8_Admin,1,0,0,3,Set8_Aegis,1,0,0,4,Set8_Channeler,5,2,2,4,Set8_Civilian,1,1,1,3,Set8_Forecaster,1,3,1,1,Set8_GenAE,1,0,0,2,Set8_Hacker,1,0,0,3,Set8_Heart,1,0,0,3,Set8_OxForce,1,0,0,4,Set8_Prankster,1,0,0,2,Set8_StarGuardian,2,0,0,4,TFT8_Annie,,1,2,TFT8_Annie,,,1,2,TFT8_Sona,,2,2,TFT8_Leblanc,,2,2,TFT8_Ekko,,,,4,2,TFT8_Taliyah,TFT_Item_SeraphsEmbrace,TFT_Item_JeweledGauntlet,,4,2,TFT8_Janna,,,,6,1,,,,,,,,,,,,Set8_UndergroundThe,1,0,0,4,,,,,,,,,TFT_Item_HextechGunblade,TFT4_Item_OrnnAnimaVisage,TFT_Item_HextechGunblade,TFT_Item_SparringGloves,,,,TFT_Item_WarmogsArmor,TFT_Item_FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_Twins2,TFT6_Augment_MeleeStarBlade3,TFT8_Augment_LeBlancSupport,ed292b35-08d3-4291-b345-29d07c2812fa,29006,6,PetDowsie,2,30,8,5,2,Lz7MkMllZ6s879cSouUOgeHSpqg2YNnZCNWFcCx5iqsFAsV-kg3DYOKZ5Dww2rQ4ufgd9T8X6o_y_w,1700.984619140625,80,Set8_Admin,4,3,2,3,Set8_Aegis,1,0,0,4,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,1,0,0,4,Set8_Channeler,1,0,0,4,Set8_GenAE,1,0,0,2,Set8_Hacker,2,1,1,3,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_Renegade,3,3,1,2,TFT8_Sylas,,0,2,TFT8_Talon,,,0,2,TFT8_Blitzcrank,,0,2,TFT8_Camille,,1,3,TFT8_Camille,TFT_Item_Shroud,,,1,2,TFT8_Alistar,TFT8_Item_ADMINEmblemItem,,,2,1,TFT8_Zoe,,,,2,1,TFT8_Leblanc,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,,,2,2,,,,,,,,,,,,,,,,,,,,TFT_Item_InfinityEdge,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_JeweledLotus,TFT6_Augment_ItemGrabBag2,TFT8_Augment_KaisaCarry,489abd90-0929-447d-ba51-0326e0aa5469,42024,24,PetDuckbill,1,34,8,3,0,0TEot0jviEFSD5zvyZC0221IouJp0oP-1A5MVc1-W5N6CFp3CvabYnzWlukDEB4c4nX9GTmmTi10_g,1936.7701416015625,129,Set8_Aegis,1,0,0,4,Set8_AnimaSquad,1,0,0,3,Set8_Duelist,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_Recon,3,2,2,3,Set8_StarGuardian,3,1,1,4,Set8_Threat,3,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,TFT8_Ezreal,,1,2,TFT8_Vayne,TFT_Item_ThiefsGloves,,2,2,TFT8_Nilah,,2,2,TFT8_Rammus,,2,2,TFT8_Kaisa,TFT_Item_GuinsoosRageblade,TFT_Item_HextechGunblade,,2,3,TFT8_Ekko,TFT_Item_BrambleVest,TFT_Item_ChainVest,,4,2,TFT8_Zac,,,,4,1,TFT8_Urgot,TFT_Item_RunaansHurricane,TFT_Item_Deathblade,,,6,1,,,,,,,,,,,,,,,,,,,,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_Morellonomicon,TFT_Item_MadredsBloodrazor,,,,TFT_Item_WarmogsArmor,TFT_Item_InfinityEdge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_RichGetRicher,TFT8_Augment_DuelistEmblem2,TFT8_Augment_ZedCarry,dba29582-b897-4bdb-a772-eb58e177f62a,26013,13,PetUmbra,6,26,8,7,0,c3Bz8GxFSK317J7pC_7vDJv2sfqhUEGsPKdZ8OiQlTF2sxkO6A2vXnj3z2O_W6jMoK_gRJqtxn_9MA,1484.695068359375,50,Set8_Ace,1,1,1,2,Set8_AnimaSquad,1,0,0,3,Set8_Duelist,8,4,4,4,Set8_Hacker,1,0,0,3,Set8_OxForce,1,0,0,4,Set8_Recon,1,0,0,3,Set8_SpaceCorps,3,1,1,4,Set8_StarGuardian,1,0,0,4,Set8_Threat,1,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,TFT8_Kayle,,0,2,TFT8_Fiora,,,1,2,TFT8_Yasuo,,1,2,TFT8_Vayne,,2,2,TFT8_Nilah,,,,2,2,TFT8_Zed,TFT_Item_UnstableConcoction,TFT_Item_GuardianAngel,,4,1,TFT8_Urgot,TFT8_Item_DuelistEmblemItem,,,6,1,TFT8_Mordekaiser,TFT8_Item_DuelistEmblemItem,,,,6,1,,,,,,,,,,,,,,,TFT_Item_GuardianAngel,TFT_Item_IonicSpark,TFT_Item_ZekesHerald,TFT_Item_TitansResolve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_TradeSector,TFT6_Augment_GachaAddict,TFT8_Augment_NilahSupport,9d5a36bd-62cd-42c2-82d9-3437b7e65a4d,4009,9,PetMiner,1,35,8,1,4,2_4-JXmMg_9SSp9s2tYXb0Uk_QDbKp_fwa_bRi9ZktaAYgOYDb-BozQ4zWC0VHiZnYdaLuLLFdCxfg,2024.482177734375,190,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,4,2,2,4,Set8_Defender,2,1,1,3,Set8_Duelist,2,1,1,4,Set8_Heart,2,1,1,3,Set8_Mascot,2,1,1,4,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,3,1,1,4,Set8_Supers,3,3,1,1,,,,,,,,,,,TFT8_Gangplank,,0,3,TFT8_Rell,TFT_Item_Shroud,,1,3,TFT8_LeeSin,,1,3,TFT8_Malphite,,1,3,TFT8_Yuumi,TFT_Item_HextechGunblade,TFT_Item_SeraphsEmbrace,,1,3,TFT8_Nilah,TFT_Item_IonicSpark,TFT_Item_Redemption,,2,3,TFT8_Riven,,,,2,2,TFT8_Sejuani,,,,,4,1,,,,,,,,,,,,,,,,,,TFT_Item_TitansResolve,,TFT8_Item_BrawlerEmblemItem,,,TFT_Item_JeweledGauntlet,,,,TFT_Item_NegatronCloak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_CyberneticUplink2,TFT7_Augment_UrfsGrabBag2,TFT8_Augment_EkkoSupport,8590fc8c-de3f-4922-867e-5502cd7547f0,5018,18,PetMiniGolem,0,27,8,6,0,6t1HJMXTE_0pg3qg4oMUL7fRkjKeCWyRPrRdvRPGG831wLEAegpBP3D_CFkgJhFuigmaxo0ViE__SQ,1542.5244140625,57,Set8_Admin,4,3,2,3,Set8_Aegis,1,0,0,4,Set8_Brawler,1,0,0,4,Set8_Channeler,3,1,1,4,Set8_Civilian,1,1,1,3,Set8_Forecaster,1,3,1,1,Set8_GenAE,3,1,1,2,Set8_Hacker,2,1,1,3,Set8_Heart,2,1,1,3,Set8_OxForce,1,0,0,4,Set8_Prankster,2,1,1,2,TFT8_Lulu,,0,2,TFT8_Blitzcrank,,,0,1,TFT8_Annie,,1,2,TFT8_Zoe,,2,2,TFT8_Leblanc,TFT_Item_HextechGunblade,TFT_Item_PowerGauntlet,,2,2,TFT8_Ekko,TFT8_Item_TitansResolve_GenAE,,,4,2,TFT8_Soraka,TFT_Item_StatikkShiv,,,4,1,TFT8_Janna,,,,,6,1,,,,,Set8_StarGuardian,1,0,0,4,,,,,,TFT_Item_WarmogsArmor,TFT_Item_IonicSpark,,,,TFT8_Item_ADMINEmblemItem,TFT_Item_Morellonomicon,,TFT_Item_SpearOfShojin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_Traitless2,TFT6_Augment_RadiantRelics,TFT8_Augment_SamiraSupport,8c27f67c-90b3-4355-9e90-6e92325c6027,9009,9,PetSpiritFox,0,33,8,4,0,b81WbMwtmi0QgiazQWy0yZN5sIhDDvACamK3pTKLl6Y07RTh8sQr1DcCMTgxNKPDOaJJxhu5c73iXA,1867.81005859375,93,Set8_Ace,2,0,0,2,Set8_Channeler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Corrupted,1,3,1,1,Set8_Deadeye,1,0,0,2,Set8_Defender,1,0,0,3,Set8_ExoPrime,1,0,0,2,Set8_Forecaster,1,3,1,1,Set8_SpaceCorps,1,0,0,4,Set8_Threat,3,0,1,1,Set8_UndergroundThe,1,0,0,4,TFT8_Samira,,4,2,TFT8_AurelionSol,TFT_Item_StatikkShiv,,4,2,TFT8_Zac,,4,2,TFT8_Sett,,4,2,TFT8_Janna,,,,6,1,TFT8_Mordekaiser,,,,6,1,TFT8_Fiddlesticks,,,,6,1,TFT8_Fiddlesticks,TFT_Item_Zephyr,,,,6,1,,,,,,,,,,,,,,,,,,,TFT_Item_MadredsBloodrazor,TFT_Item_DragonsClaw,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,,,TFT_Item_LastWhisper,TFT5_Item_HandOfJusticeRadiant,TFT_Item_Quicksilver,TFT_Item_UnstableConcoction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_HyperRoll,TFT7_Augment_CursedCrown,TFT8_Augment_ViegoCarry,906edb90-6cb6-4f0b-8307-cef265da4707,27017,17,PetChoncc,51,35,8,2,0,vbECdyOfW3y37x3kRhQ08hkAzfhdVE1r8O3w2dRJqnCM3ncRx6QI4AUas349D7QElbjjIUMSQQcFpg,2024.482177734375,180,Set8_Ace,1,1,1,2,Set8_Aegis,4,3,3,4,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,1,0,0,4,Set8_Channeler,1,0,0,4,Set8_ExoPrime,1,0,0,2,Set8_GenAE,1,0,0,2,Set8_Heart,1,0,0,3,Set8_Mascot,1,0,0,4,Set8_OxForce,4,2,2,4,Set8_Prankster,1,0,0,2,TFT8_Talon,,0,2,TFT8_Annie,,,1,2,TFT8_Vi,,1,2,TFT8_Alistar,,2,2,TFT8_MissFortune,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,,4,2,TFT8_Ekko,TFT_Item_FrozenHeart,TFT_Item_IonicSpark,,4,2,TFT8_Viego,TFT_Item_JeweledGauntlet,TFT_Item_HextechGunblade,,4,2,TFT8_Urgot,TFT_Item_ThiefsGloves,TFT_Item_WarmogsArmor,TFT_Item_InfinityEdge,,6,1,TFT8_Syndra,,6,1,Set8_Renegade,3,3,1,2,Set8_StarGuardian,2,0,0,4,,,,TFT_Item_WarmogsArmor,TFT_Item_Chalice,,,,,TFT_Item_IonicSpark,,,,,,,,Set8_Threat,1,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,TFT8_Leona,,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_StarGuardianEmblem2,TFT8_Augment_YuumiSupport,TFT8_Augment_ChannelerEmblem,eabd6fec-dd29-4fc2-a70b-92b050bffb35,50001,1,PetChibiLux,1,30,8,5,0,3Jm4HjMXuzaERxPmw64vp9Ic8Ig9NNTH3H8oeuM3K4Fx28_HCnStp0hFLqspIWEYy6877icWCVijAw,1870.117431640625,68,Set8_Ace,1,1,1,2,Set8_Admin,2,1,1,3,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,1,0,0,3,Set8_Channeler,4,2,2,4,Set8_Defender,1,0,0,3,Set8_GenAE,1,0,0,2,Set8_Hacker,1,0,0,3,Set8_Heart,1,0,0,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,TFT8_Annie,,1,2,TFT8_Rell,,,1,2,TFT8_Yuumi,,1,2,TFT8_Alistar,,2,2,TFT8_Leblanc,TFT8_Item_StarGuardianEmblemItem,,,2,2,TFT8_MissFortune,TFT_Item_JeweledGauntlet,TFT_Item_SeraphsEmbrace,,4,2,TFT8_Ekko,TFT_Item_ChainVest,TFT_Item_IonicSpark,,4,2,TFT8_Taliyah,TFT_Item_MadredsBloodrazor,TFT8_Item_ADMINEmblemItem,,,4,2,,,,,Set8_Prankster,1,0,0,2,Set8_StarGuardian,5,2,2,4,TFT_Item_Chalice,TFT_Item_Chalice,,TFT8_Item_ChannelerEmblemItem,,TFT_Item_Shroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
