augments_0,augments_1,augments_2,last_round,level,placement,puuid,time_eliminated,total_damage_to_players,traits_0_name,traits_0_num_units,traits_0_style,traits_0_tier_current,traits_0_tier_total,traits_1_name,traits_1_num_units,traits_1_style,traits_1_tier_current,traits_1_tier_total,traits_2_name,traits_2_num_units,traits_2_style,traits_2_tier_current,traits_2_tier_total,traits_3_name,traits_3_num_units,traits_3_style,traits_3_tier_current,traits_3_tier_total,traits_4_name,traits_4_num_units,traits_4_style,traits_4_tier_current,traits_4_tier_total,traits_5_name,traits_5_num_units,traits_5_style,traits_5_tier_current,traits_5_tier_total,traits_6_name,traits_6_num_units,traits_6_style,traits_6_tier_current,traits_6_tier_total,traits_7_name,traits_7_num_units,traits_7_style,traits_7_tier_current,traits_7_tier_total,traits_8_name,traits_8_num_units,traits_8_style,traits_8_tier_current,traits_8_tier_total,traits_9_name,traits_9_num_units,traits_9_style,traits_9_tier_current,traits_9_tier_total,traits_10_name,traits_10_num_units,traits_10_style,traits_10_tier_current,traits_10_tier_total,units_0_character_id,units_0_name,units_0_rarity,units_0_tier,units_1_character_id,units_1_itemNames_0,units_1_name,units_1_rarity,units_1_tier,units_2_character_id,units_2_name,units_2_rarity,units_2_tier,units_3_character_id,units_3_name,units_3_rarity,units_3_tier,units_4_character_id,units_4_itemNames_0,units_4_itemNames_1,units_4_name,units_4_rarity,units_4_tier,units_5_character_id,units_5_itemNames_0,units_5_itemNames_1,units_5_name,units_5_rarity,units_5_tier,units_6_character_id,units_6_itemNames_0,units_6_itemNames_1,units_6_name,units_6_rarity,units_6_tier,units_7_character_id,units_7_itemNames_0,units_7_itemNames_1,units_7_itemNames_2,units_7_name,units_7_rarity,units_7_tier,units_8_character_id,units_8_name,units_8_rarity,units_8_tier,traits_11_name,traits_11_num_units,traits_11_style,traits_11_tier_current,traits_11_tier_total,traits_12_name,traits_12_num_units,traits_12_style,traits_12_tier_current,traits_12_tier_total,units_2_itemNames_0,units_2_itemNames_1,units_2_itemNames_2,units_5_itemNames_2,units_0_itemNames_0,units_3_itemNames_0,units_3_itemNames_1,units_3_itemNames_2,units_4_itemNames_2,units_6_itemNames_2,units_0_itemNames_1,units_0_itemNames_2,units_1_itemNames_1,units_1_itemNames_2,units_8_itemNames_0,traits_13_name,traits_13_num_units,traits_13_style,traits_13_tier_current,traits_13_tier_total
TFT6_Augment_SlowAndSteady,TFT8_Augment_YasuoSupport,TFT6_Augment_ComponentGrabBag,33,8,3,8BJngnc3NJeqmHs1LTZkbdrM1pyonBTXBm8Um7Fo0YNbcRcIYGQ_Ofau_bgrNTFZNY2M9sD4HaM09w,1944.641968,90,Set8_Ace,1,1,1,2,Set8_Admin,1,0,0,3,Set8_Aegis,2,1,1,4,Set8_Brawler,1,0,0,4,Set8_Channeler,1,0,0,4,Set8_Duelist,2,1,1,4,Set8_GenAE,1,0,0,2,Set8_Hacker,3,3,2,3,Set8_Mascot,1,0,0,4,Set8_OxForce,1,0,0,4,Set8_Prankster,2,1,1,2,TFT8_Yasuo,,1,3,TFT8_Alistar,,,2,2,TFT8_Zoe,,2,2,TFT8_Leblanc,,2,2,TFT8_Ekko,TFT_Item_TitanicHydra,,,4,2,TFT8_Zed,TFT_Item_HextechGunblade,TFT_Item_GuardianAngel,,4,2,TFT8_Sejuani,TFT_Item_BrambleVest,TFT_Item_RedBuff,,4,2,TFT8_Mordekaiser,,,,,6,1,,,,,Set8_SpaceCorps,5,2,2,4,Set8_StarGuardian,1,0,0,4,TFT8_Item_InterPolarisEmblemItem,TFT_Item_SpearOfShojin,TFT_Item_InfinityEdge,TFT_Item_RunaansHurricane,,,,,,TFT_Item_WarmogsArmor,,,,,,,,,,
TFT8_Augment_AnimaSquadEmblem2,TFT8_Augment_JinxSupport,TFT6_Augment_ComponentGrabBag,31,9,5,x0Bih5jy9s3hQDMp4pn38XGl6n4TJjvGDla8ZlgWQj4nRIQFgnEqBlSV_5wxQNfukE8Te9bC3gpw0Q,1828.732178,77,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,7,4,3,3,Set8_Brawler,1,0,0,4,Set8_Corrupted,1,3,1,1,Set8_Defender,1,0,0,3,Set8_Duelist,1,0,0,4,Set8_Mascot,2,1,1,4,Set8_OxForce,1,0,0,4,Set8_Prankster,2,1,1,2,Set8_Recon,1,0,0,3,TFT8_Sylas,,0,2,TFT8_Nasus,,,0,2,TFT8_Jinx,,1,2,TFT8_Vayne,,2,2,TFT8_Riven,TFT_Item_FrozenHeart,TFT_Item_GargoyleStoneplate,,2,2,TFT8_Alistar,,,,2,2,TFT8_MissFortune,TFT_Item_SpearOfShojin,TFT_Item_MadredsBloodrazor,,4,1,TFT8_Ekko,TFT8_Item_AnimaSquadEmblemItem,TFT_Item_GargoyleStoneplate,TFT_Item_GargoyleStoneplate,,4,2,TFT8_Fiddlesticks,,6,1,Set8_Renegade,1,0,0,2,Set8_StarGuardian,1,0,0,4,TFT_Item_BFSword,,,,,TFT_Item_UnstableConcoction,TFT_Item_MadredsBloodrazor,,,TFT_Item_JeweledGauntlet,,,,,,Set8_Threat,1,0,1,1
TFT6_Augment_Electrocharge3,TFT8_Augment_LeeSinCarry,TFT6_Augment_SunfireBoard,28,7,7,lM6zrwSFQ6PEMIpcCE3hwxjGtKukXvhemF1F0MCr2tNuNSIKYyMGsTE0JrHUDL3RLJgR9_PapUJqgQ,1663.456421,46,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,1,0,0,4,Set8_Corrupted,1,3,1,1,Set8_Duelist,1,0,0,4,Set8_Heart,1,0,0,3,Set8_Recon,4,3,3,3,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Supers,1,0,0,1,Set8_Threat,1,0,1,1,Set8_UndergroundThe,1,0,0,4,TFT8_Ashe,,0,1,TFT8_LeeSin,,,1,2,TFT8_LeeSin,,1,2,TFT8_Ezreal,,1,2,TFT8_Vayne,,,,2,2,TFT8_Kaisa,TFT_Item_GuinsoosRageblade,TFT_Item_StatikkShiv,,2,2,TFT8_Fiddlesticks,TFT_Item_GiantsBelt,,,6,1,,,,,,,,,,,,,,,,,,,,,,TFT_Item_IonicSpark,TFT_Item_Redemption,TFT_Item_TitansResolve,TFT_Item_HextechGunblade,,,,,,,,,,,,,,,,
TFT8_Augment_AnnieSupport,TFT6_Augment_LudensEcho1,TFT6_Augment_RadiantRelics,30,8,7,6t1HJMXTE_0pg3qg4oMUL7fRkjKeCWyRPrRdvRPGG831wLEAegpBP3D_CFkgJhFuigmaxo0ViE__SQ,1829.752197,73,Set8_Aegis,2,1,1,4,Set8_Channeler,1,0,0,4,Set8_Duelist,1,0,0,4,Set8_GenAE,1,0,0,2,Set8_Mascot,1,0,0,4,Set8_OxForce,6,3,3,4,Set8_Prankster,1,0,0,2,Set8_Renegade,3,3,1,2,Set8_StarGuardian,1,0,0,4,Set8_Threat,1,0,1,1,,,,,,TFT8_Talon,,0,2,TFT8_Fiora,,,1,2,TFT8_Annie,,1,2,TFT8_Alistar,,2,2,TFT8_Ekko,TFT5_Item_ThiefsGlovesRadiant,TFT5_Item_SpearOfShojinRadiant,,4,2,TFT8_Viego,,,,4,1,TFT8_Viego,TFT_Item_JeweledGauntlet,TFT_Item_UnstableConcoction,,4,2,TFT8_AurelionSol,TFT8_Item_OxForceEmblemItem,TFT8_Item_RenegadeEmblemItem,,,4,2,,,,,,,,,,,,,,,TFT_Item_TitansResolve,,,,,TFT_Item_IonicSpark,TFT_Item_ChainVest,,TFT5_Item_DragonsClawRadiant,TFT_Item_HextechGunblade,,,,,,,,,,
TFT8_Augment_EzrealSupport,TFT6_Augment_SecondWind1,TFT7_Augment_TomeOfTraits2,37,8,1,LIAbmqNG1vlbDvMCI45iXhPwqeaumnMVEr-fpI8pHbM1kZFVmBVRDz3wt9BbQ2LS977gYib7Fqv2Wg,2260.449951,202,Set8_AnimaSquad,1,0,0,3,Set8_Corrupted,1,3,1,1,Set8_Duelist,1,0,0,4,Set8_GenAE,1,0,0,2,Set8_Mascot,2,1,1,4,Set8_Recon,4,3,3,3,Set8_StarGuardian,1,0,0,4,Set8_Threat,4,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,TFT8_Ezreal,,1,3,TFT8_Vayne,,,2,2,TFT8_Rammus,,2,3,TFT8_Kaisa,,2,2,TFT8_BelVeth,TFT_Item_HextechGunblade,TFT8_Item_ReconEmblemItem,,4,2,TFT8_Nunu,TFT_Item_HextechGunblade,TFT_Item_GuardianAngel,,6,2,TFT8_Urgot,TFT_Item_SpearOfShojin,TFT_Item_MadredsBloodrazor,,6,2,TFT8_Fiddlesticks,TFT8_Item_MascotEmblemItem,TFT_Item_TitansResolve,TFT_Item_BrambleVest,,6,1,,,,,,,,,,,,,,,TFT_Item_WarmogsArmor,TFT_Item_DragonsClaw,TFT_Item_RedBuff,,TFT_Item_HextechGunblade,TFT_Item_ThiefsGloves,TFT_Item_EmptyBag,TFT_Item_EmptyBag,TFT_Item_LastWhisper,,TFT_Item_RabadonsDeathcap,TFT_Item_HextechGunblade,,,,,,,,
TFT8_Augment_JinxSupport,TFT6_Augment_CelestialBlessing1,TFT8_Augment_AnimaSquadEmblem2,33,8,6,srbfCY4HL74Z6ryNLC4GkdcNs7V2YzEOUKqgxq8ETyK-Uud-uGem1weyKi1mpHBMenNLCI1_-5woMg,2024.597168,77,Set8_Ace,1,1,1,2,Set8_Aegis,1,0,0,4,Set8_AnimaSquad,7,4,3,3,Set8_Brawler,1,0,0,4,Set8_Defender,1,0,0,3,Set8_Duelist,2,1,1,4,Set8_Prankster,2,1,1,2,Set8_Recon,1,0,0,3,Set8_Renegade,1,0,0,2,Set8_StarGuardian,2,0,0,4,Set8_Threat,1,0,1,1,TFT8_Sylas,,0,2,TFT8_Jinx,,,1,2,TFT8_Vayne,,2,3,TFT8_Nilah,,2,1,TFT8_Riven,TFT_Item_Redemption,TFT_Item_IonicSpark,,2,2,TFT8_MissFortune,TFT_Item_StatikkShiv,TFT_Item_SpearOfShojin,,4,2,TFT8_Ekko,TFT8_Item_AnimaSquadEmblemItem,,,4,2,TFT8_AurelionSol,,,,,4,2,,,,,,,,,,,,,,,TFT_Item_LastWhisper,TFT_Item_InfinityEdge,TFT_Item_Deathblade,TFT_Item_PowerGauntlet,,TFT8_Item_AnimaSquadEmblemItem,,,,,,,,,,,,,,
TFT8_Augment_YasuoSupport,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_ForceOfNature,34,8,3,l2xgOYNURPLKvhtOnq1Fj-sWhe6Nad9gh_mc-vzCeXHpzjk3FKZIygXz74gfKZOfaDePBvgxJMyrFw,2118.460938,127,Set8_Admin,1,0,0,3,Set8_Aegis,1,0,0,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Channeler,1,0,0,4,Set8_Deadeye,2,1,1,2,Set8_Duelist,2,1,1,4,Set8_GenAE,1,0,0,2,Set8_Hacker,3,3,2,3,Set8_OxForce,1,0,0,4,Set8_Prankster,2,1,1,2,TFT8_Renekton,,0,2,TFT8_Yasuo,,,1,2,TFT8_Zoe,,2,2,TFT8_Senna,,2,2,TFT8_Leblanc,,,,2,2,TFT8_Ekko,TFT_Item_RedBuff,,,4,2,TFT8_Zed,TFT_Item_HextechGunblade,TFT_Item_LastWhisper,,4,2,TFT8_Sejuani,TFT_Item_Redemption,TFT_Item_Redemption,TFT_Item_FrozenHeart,,4,2,TFT8_Aphelios,,6,1,Set8_SpaceCorps,5,2,2,4,Set8_StarGuardian,1,0,0,4,,,,,,TFT_Item_GuinsoosRageblade,TFT_Item_StatikkShiv,,,TFT_Item_GuardianAngel,,,,,,,,,,
TFT8_Augment_LeeSinCarry,TFT6_Augment_FirstAidKit,TFT7_Augment_UrfsGrabBag2,34,8,4,SFgGsz-IZvtH9lcOfL3CxGV0ZKhA6FFBaHMwpv_l8uCO7puq09uwwMfw0SeLYzRCvIrrPZAMQeBHRA,2110.845459,131,Set8_Admin,2,1,1,3,Set8_Aegis,1,0,0,4,Set8_Brawler,2,1,1,4,Set8_Channeler,2,1,1,4,Set8_Civilian,1,1,1,3,Set8_Corrupted,1,3,1,1,Set8_Forecaster,1,3,1,1,Set8_Hacker,1,0,0,3,Set8_Heart,6,3,3,3,Set8_StarGuardian,1,0,0,4,Set8_Supers,1,0,0,1,TFT8_Vi,,1,2,TFT8_LeeSin,,,1,2,TFT8_LeeSin,,1,2,TFT8_Leblanc,,2,2,TFT8_Soraka,TFT_Item_SeraphsEmbrace,TFT_Item_MadredsBloodrazor,,4,2,TFT8_Janna,TFT8_Item_HeartEmblemItem,,,6,1,TFT8_Syndra,,,,6,2,TFT8_Fiddlesticks,TFT_Item_IonicSpark,TFT_Item_JeweledGauntlet,TFT_Item_Morellonomicon,,6,1,,,,,Set8_Threat,1,0,1,1,Set8_UndergroundThe,1,0,0,4,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,,,TFT8_Item_HeartEmblemItem,TFT8_Item_HeartEmblemItem,,,,,,,,,,,,,,
TFT8_Augment_RenektonCarry,TFT6_Augment_PandorasItems,TFT6_Augment_Battlemage3,27,8,8,w4qifp607nM8ki_YCrnEnBhMUwklroyUlc1dFyMZYe750BE2pyH8ppC9Nf7ptxGB_BfSBt2h2JXXDA,1646.138306,73,Set8_Admin,2,1,1,3,Set8_Arsenal,1,3,1,1,Set8_Brawler,4,2,2,4,Set8_Deadeye,2,1,1,2,Set8_Heart,2,1,1,3,Set8_OxForce,1,0,0,4,Set8_SpaceCorps,3,1,1,4,Set8_Supers,1,0,0,1,Set8_Threat,1,0,1,1,,,,,,,,,,,TFT8_Blitzcrank,,0,2,TFT8_Renekton,TFT_Item_Bloodthirster,,0,2,TFT8_LeeSin,,1,2,TFT8_Senna,,2,2,TFT8_Sejuani,TFT_Item_Redemption,TFT_Item_RedBuff,,4,1,TFT8_Soraka,TFT_Item_TearOfTheGoddess,,,4,2,TFT8_Urgot,TFT_Item_BFSword,,,6,1,TFT8_Aphelios,,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,TFT_Item_GargoyleStoneplate,,,,TFT_Item_TitansResolve,TFT_Item_TitansResolve,,,,,,
TFT8_Augment_LuluCarry,TFT6_Augment_LudensEcho1,TFT6_Augment_ItemGrabBag2,37,9,2,xfRZ4zzZejroUhZXec6NgV6kmdXIk8hwwsGayZ2MOd4AZvXrB8qqE0H_rjL6TQRZptExnDlKM0bBUw,2259.753418,142,Set8_Admin,2,1,1,3,Set8_Aegis,1,0,0,4,Set8_Brawler,1,0,0,4,Set8_Channeler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Corrupted,1,3,1,1,Set8_Duelist,1,0,0,4,Set8_GenAE,1,0,0,2,Set8_Hacker,1,0,0,3,Set8_Heart,3,1,1,3,Set8_Mascot,3,1,1,4,TFT8_Galio,,0,3,TFT8_Lulu,TFT_Item_SeraphsEmbrace,,0,3,TFT8_Gangplank,,0,3,TFT8_LeeSin,,1,2,TFT8_Malphite,TFT_Item_FrozenHeart,TFT_Item_RedBuff,,1,3,TFT8_Alistar,,,,2,2,TFT8_Leblanc,,,,2,1,TFT8_Syndra,TFT_Item_RapidFireCannon,,,,6,1,TFT8_Fiddlesticks,,6,1,Set8_OxForce,1,0,0,4,Set8_StarGuardian,1,0,0,4,TFT_Item_ThiefsGloves,TFT_Item_PowerGauntlet,TFT_Item_LastWhisper,,TFT_Item_LocketOfTheIronSolari,,,,TFT_Item_DragonsClaw,,TFT_Item_Redemption,,TFT_Item_HextechGunblade,TFT_Item_JeweledGauntlet,TFT8_Item_ADMINEmblemItem,Set8_Supers,3,3,1,1
TFT8_Augment_DravenSupport,TFT6_Augment_TinyTitans,TFT6_Augment_MeleeStarBlade3,33,7,5,Ehj8lHyx5vfUtmphb1s6pllX_QJVZuGkax3s8C3hqsfbrFMjAcVOCNGNAt7NYsAMlJaF-ZjpVGqkvQ,2032.770874,29,Set8_Ace,1,1,1,2,Set8_Defender,2,1,1,3,Set8_ExoPrime,3,1,1,2,Set8_Threat,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TFT8_WuKong,,0,3,TFT8_Draven,TFT_Item_LastWhisper,,1,3,TFT8_Chogath,,2,2,TFT8_Rammus,,2,2,TFT8_AurelionSol,TFT_Item_JeweledGauntlet,,,4,2,TFT8_Zac,,,,4,1,TFT8_Sett,,,,4,2,,,,,,,,,,,,,,,,,,,,,,TFT_Item_Shroud,,,,,TFT_Item_FrozenHeart,TFT_Item_TitansResolve,TFT_Item_TitanicHydra,,,,,TFT_Item_PowerGauntlet,TFT_Item_Bloodthirster,,,,,,
TFT6_Augment_Battlemage2,TFT7_Augment_LastStand,TFT8_Augment_RenegadePartners,37,9,1,KAF7uN5omDA6gxqUKVME_I4JRjDUc-k75qdIn__cKHDN8j6KSMlJa9Bwt8mZZb9xIU4ycIhEO5qbqQ,2237.083496,174,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_Channeler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Corrupted,1,3,1,1,Set8_ExoPrime,1,0,0,2,Set8_Forecaster,1,3,1,1,Set8_GenAE,1,0,0,2,Set8_Heart,1,0,0,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,TFT8_Alistar,,2,1,TFT8_Viego,TFT_Item_TitansResolve,,4,2,TFT8_Nunu,,6,1,TFT8_Janna,,6,2,TFT8_Urgot,,,,6,1,TFT8_Syndra,TFT_Item_ThiefsGloves,TFT_Item_EmptyBag,,6,2,TFT8_Leona,TFT_Item_RedBuff,TFT_Item_ChainVest,,6,2,TFT8_Mordekaiser,TFT_Item_ThiefsGloves,TFT_Item_EmptyBag,TFT_Item_EmptyBag,,6,2,TFT8_Fiddlesticks,,6,2,Set8_Renegade,2,0,0,2,Set8_SpaceCorps,1,0,0,4,,,,TFT_Item_EmptyBag,,TFT_Item_StatikkShiv,TFT_Item_Chalice,,,,,,,,TFT_Item_RabadonsDeathcap,Set8_StarGuardian,1,0,0,4
TFT6_Augment_TrueTwos,TFT7_Augment_LastStand,TFT8_Augment_SamiraCarry,37,8,2,O94664YJJoenMEyDzuqOQIG1IEEiHdiZz0xbs4BfWYDQsZ810z9wzRVR_uAvtpyAIq1QwyQ0JWn1Rg,2235.642822,128,Set8_Ace,1,1,1,2,Set8_Aegis,4,3,3,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Deadeye,2,1,1,2,Set8_ExoPrime,1,0,0,2,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_Renegade,1,0,0,2,Set8_SpaceCorps,1,0,0,4,TFT8_Vi,,1,2,TFT8_Alistar,,,2,2,TFT8_Ekko,,4,2,TFT8_Samira,,4,2,TFT8_Sejuani,,,,4,2,TFT8_Aphelios,TFT_Item_MadredsBloodrazor,TFT_Item_GuinsoosRageblade,,6,1,TFT8_Aphelios,TFT_Item_StatikkShiv,,,6,1,TFT8_Leona,,,,,6,1,,,,,Set8_StarGuardian,1,0,0,4,Set8_UndergroundThe,2,0,0,4,TFT_Item_RedBuff,TFT_Item_FrozenHeart,TFT_Item_DragonsClaw,TFT_Item_GiantsBelt,,TFT_Item_HextechGunblade,TFT_Item_LastWhisper,TFT_Item_Bloodthirster,,,,,,,,,,,,
TFT6_Augment_SecondWind2,TFT6_Augment_SalvageBin,TFT8_Augment_MissFortuneSupport,23,7,8,WqeooLpDfThhAZrYwqP3VIGcmAYDt03Uhd_ywa6UUYmJklH_K0ZcZ_qbargORdIwMPMLsdzaZz-43w,1382.335815,16,Set8_Ace,1,1,1,2,Set8_Aegis,1,0,0,4,Set8_AnimaSquad,5,3,2,3,Set8_Brawler,2,1,1,4,Set8_Defender,1,0,0,3,Set8_Duelist,1,0,0,4,Set8_Mascot,1,0,0,4,Set8_OxForce,1,0,0,4,Set8_Prankster,1,0,0,2,Set8_Recon,1,0,0,3,Set8_Renegade,1,0,0,2,TFT8_Sylas,,0,1,TFT8_Jinx,,,1,2,TFT8_Vayne,,2,1,TFT8_Riven,,2,2,TFT8_Alistar,,,,2,2,TFT8_MissFortune,TFT_Item_SpearOfShojin,TFT_Item_NeedlesslyLargeRod,,4,1,TFT8_Sejuani,TFT_Item_IonicSpark,TFT_Item_RedBuff,,4,2,,,,,,,,,,,,Set8_SpaceCorps,1,0,0,4,,,,,,,,,,,TFT_Item_DragonsClaw,TFT_Item_ChainVest,,,TFT_Item_Redemption,,,,,,,,,,
TFT6_Augment_RichGetRicher,TFT6_Augment_JeweledLotus,TFT8_Augment_SorakaSupport,28,8,7,LIAbmqNG1vlbDvMCI45iXhPwqeaumnMVEr-fpI8pHbM1kZFVmBVRDz3wt9BbQ2LS977gYib7Fqv2Wg,1704.043335,64,Set8_Admin,1,0,0,3,Set8_Aegis,3,2,2,4,Set8_Channeler,1,0,0,4,Set8_ExoPrime,1,0,0,2,Set8_GenAE,3,1,1,2,Set8_Hacker,1,0,0,3,Set8_Heart,2,1,1,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Prankster,2,1,1,2,Set8_Renegade,1,0,0,2,TFT8_Annie,,1,2,TFT8_Alistar,,,2,2,TFT8_Zoe,,2,2,TFT8_Ekko,,4,1,TFT8_Soraka,TFT_Item_SeraphsEmbrace,TFT_Item_RabadonsDeathcap,,4,2,TFT8_Nunu,,,,6,1,TFT8_Syndra,TFT8_Item_RapidFireCannon_GenAE,,,6,1,TFT8_Leona,,,,,6,1,,,,,Set8_StarGuardian,2,0,0,4,,,,,,,,,,TFT_Item_BrambleVest,,,,TFT_Item_PowerGauntlet,,TFT_Item_IonicSpark,TFT_Item_Shroud,,,,,,,,
TFT6_Augment_TrueTwos,TFT6_Augment_Ascension,TFT8_Augment_MissFortuneCarry,34,9,5,Ehj8lHyx5vfUtmphb1s6pllX_QJVZuGkax3s8C3hqsfbrFMjAcVOCNGNAt7NYsAMlJaF-ZjpVGqkvQ,2065.594971,104,Set8_Ace,4,3,2,2,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,2,0,0,3,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_Deadeye,2,1,1,2,Set8_Defender,1,0,0,3,Set8_ExoPrime,1,0,0,2,Set8_Heart,1,0,0,3,Set8_OxForce,1,0,0,4,TFT8_Vi,,1,2,TFT8_Draven,,,1,1,TFT8_Riven,,2,2,TFT8_MissFortune,,4,2,TFT8_Ekko,,,,4,1,TFT8_Samira,,,,4,1,TFT8_Aphelios,TFT_Item_LastWhisper,TFT_Item_InfinityEdge,,6,1,TFT8_Syndra,TFT_Item_SpearOfShojin,,,,6,2,TFT8_Mordekaiser,,6,1,Set8_Prankster,1,0,0,2,Set8_SpaceCorps,1,0,0,4,,,,,TFT_Item_ForceOfNature,TFT_Item_JeweledGauntlet,TFT_Item_MadredsBloodrazor,TFT_Item_SpearOfShojin,,TFT_Item_Zephyr,,,,,TFT_Item_RabadonsDeathcap,Set8_StarGuardian,2,0,0,4
TFT6_Augment_CalculatedLoss,TFT7_Augment_Preparation2,TFT8_Augment_SettSupport,30,7,6,jO7baUcfcqEw0vgnC7HyG9eA8PFcyObcNP9Aoc4C0yxpmRF3-t5t5Kk33AY5T7O_lyiUtwNdt7wNZQ,1803.095703,55,Set8_Ace,1,1,1,2,Set8_Brawler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_Defender,1,0,0,3,Set8_Duelist,1,0,0,4,Set8_ExoPrime,3,1,1,2,Set8_Heart,1,0,0,3,Set8_Mascot,1,0,0,4,Set8_Supers,3,3,1,1,Set8_Threat,1,0,1,1,,,,,,TFT8_Gangplank,,0,3,TFT8_WuKong,,,0,3,TFT8_Draven,,1,3,TFT8_LeeSin,,1,3,TFT8_Malphite,TFT_Item_WarmogsArmor,,,1,2,TFT8_Jax,,,,2,2,TFT8_Fiddlesticks,,,,6,1,,,,,,,,,,,,,,,,,,,,,,TFT_Item_HextechGunblade,TFT_Item_MadredsBloodrazor,TFT_Item_LastWhisper,,TFT_Item_RedBuff,TFT_Item_FrozenHeart,TFT_Item_Redemption,TFT_Item_DragonsClaw,,,,,,,,,,,,
TFT6_Augment_TrueTwos,TFT6_Augment_TargetDummies,TFT8_Augment_SamiraSupport,35,8,3,6t1HJMXTE_0pg3qg4oMUL7fRkjKeCWyRPrRdvRPGG831wLEAegpBP3D_CFkgJhFuigmaxo0ViE__SQ,2144.700928,137,Set8_Ace,1,1,1,2,Set8_Aegis,3,2,2,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,1,0,0,4,Set8_Corrupted,1,3,1,1,Set8_Deadeye,2,1,1,2,Set8_Defender,1,0,0,3,Set8_ExoPrime,1,0,0,2,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_Renegade,1,0,0,2,TFT8_Vi,,1,2,TFT8_Ekko,TFT8_Item_DefenderEmblemItem,,4,2,TFT8_Samira,,4,2,TFT8_Zac,,4,2,TFT8_Urgot,TFT8_Item_OxForceEmblemItem,TFT_Item_SeraphsEmbrace,,6,2,TFT8_Aphelios,TFT_Item_StatikkShiv,,,6,1,TFT8_Leona,TFT_Item_ThiefsGloves,TFT_Item_HextechGunblade,,6,1,TFT8_Fiddlesticks,TFT_Item_GiantsBelt,,,,6,1,,,,,Set8_StarGuardian,1,0,0,4,Set8_Threat,3,0,1,1,TFT_Item_LastWhisper,TFT_Item_HextechGunblade,TFT_Item_RunaansHurricane,,,TFT_Item_Redemption,TFT_Item_BrambleVest,TFT_Item_RedBuff,TFT_Item_SpearOfShojin,TFT_Item_UnstableConcoction,,,,,,Set8_UndergroundThe,2,0,0,4
TFT6_Augment_SecondWind2,TFT6_Augment_TargetDummies,TFT8_Augment_BelVethCarry,34,8,4,V59S14LXjTHYRrJe1YsT70OdSftNu6UxwvR39zyvrgZYUECZKQvvV5-XVI5oqV02jvCCqNqyN3ulHQ,2073.665527,130,Set8_Ace,1,1,1,2,Set8_Aegis,1,0,0,4,Set8_Brawler,1,0,0,4,Set8_Channeler,1,0,0,4,Set8_Civilian,2,2,2,3,Set8_Corrupted,1,3,1,1,Set8_Deadeye,2,1,1,2,Set8_Forecaster,1,3,1,1,Set8_Mascot,1,0,0,4,Set8_OxForce,1,0,0,4,Set8_SpaceCorps,1,0,0,4,TFT8_Sivir,,1,2,TFT8_Alistar,,,2,2,TFT8_BelVeth,,4,2,TFT8_Samira,,4,2,TFT8_Zac,,,,4,2,TFT8_Sejuani,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,,4,2,TFT8_Janna,,,,6,1,TFT8_Fiddlesticks,,,,,6,1,,,,,Set8_Threat,3,0,1,1,Set8_UndergroundThe,1,0,0,4,TFT_Item_UnstableConcoction,TFT_Item_RapidFireCannon,TFT_Item_PowerGauntlet,,,TFT_Item_LastWhisper,TFT_Item_HextechGunblade,TFT_Item_RunaansHurricane,,,,,,,,,,,,
